mean_x,mean_y,mean_z,corr_A,corr_B,corr_C,stddev_x,stddev_y,stddev_z,var_x,var_y,var_z,Activity
-0.451287531853,-2.69592082463,8.21057259242,0.287454836612,0.757446959567,0.506724841259,0.147885160156,0.162341403883,0.129112543565,3.05684395848,3.15024477903,1.33884105632,S
0.270363907578,-4.84294162591,7.64419316451,-0.137162158185,0.134549260083,-0.0281901356152,0.127614848919,0.050055241107,0.0679263526388,1.61585617523,0.0391237081577,0.135873927881,S
0.440618261555,-5.21477715969,7.62262757619,-0.293578228886,-0.213788279625,-0.200473511999,0.124876514903,0.0441232820667,0.0611006019769,1.94081362668,0.0211389439578,0.0706828321778,S
0.308727874483,-5.21886321704,7.71547295252,-0.0449923411283,-0.0770275998364,-0.0503059677392,0.138283594875,0.0572548472192,0.0548103230381,2.4811799424,0.066521917301,0.059895612109,S
0.162309147278,-7.66235357126,3.47069162043,-0.250562592518,0.62245281127,-0.12887335699,0.144882650248,0.110851556177,0.161806078941,2.44816869663,0.807371278845,3.4415621608,S
0.555710176347,-9.19214573701,3.10112618947,0.286931858258,-0.405040237765,-0.315186408819,0.152630865848,0.0977674953829,0.15037869905,3.57202748733,0.535865279466,2.55305762526,S
0.655592743959,-9.05821219682,-1.32049271255,-0.415908927954,0.0763197540931,-0.0448980607141,0.125979805544,0.162239065373,0.144026777854,1.78533183794,6.32901253635,2.41673277461,S
1.39835570306,-2.69592082463,8.21057259242,-0.36796550574,0.757446959567,-0.369673902811,0.142998170809,0.162341403883,0.129112543565,2.72763667452,3.15024477903,1.33884105632,S
1.46259834465,-4.84294162591,7.64419316451,0.127098650197,0.134549260083,-0.21326997849,0.15729904769,0.050055241107,0.0679263526388,3.79184127823,0.0391237081577,0.135873927881,S
1.63761980586,-5.21477715969,7.62262757619,-0.176426836182,-0.213788279625,0.126810055016,0.188469190623,0.0441232820667,0.0611006019769,8.200004867,0.0211389439578,0.0706828321778,S
1.47326761466,-5.21886321704,7.71547295252,0.301342631046,-0.0770275998364,0.143171691387,0.187920595328,0.0572548472192,0.0548103230381,7.36496471331,0.066521917301,0.059895612109,S
1.53478619891,-7.66235357126,3.47069162043,0.0246505539608,0.62245281127,-0.143150942768,0.177542552985,0.110851556177,0.161806078941,5.89215020225,0.807371278845,3.4415621608,S
1.43059052487,-9.19214573701,3.10112618947,0.00260249784172,-0.405040237765,0.0547530032447,0.155968085501,0.0977674953829,0.15037869905,3.36725896242,0.535865279466,2.55305762526,S
0.317354108641,-2.69592082463,8.21057259242,-0.240825803467,0.757446959567,-0.0648740779078,0.165773289001,0.162341403883,0.129112543565,4.38275786053,3.15024477903,1.33884105632,W
0.745941057616,-4.84294162591,7.64419316451,-0.20800453288,0.134549260083,0.0295851542953,0.158677047839,0.050055241107,0.0679263526388,4.6341765663,0.0391237081577,0.135873927881,W
0.698269832507,-5.21477715969,7.62262757619,-0.159257153563,-0.213788279625,0.217317834388,0.172156845048,0.0441232820667,0.0611006019769,6.25272216472,0.0211389439578,0.0706828321778,W
1.08667674448,-5.21886321704,7.71547295252,-0.218651198546,-0.0770275998364,-0.210961279622,0.177961394318,0.0572548472192,0.0548103230381,7.44428208266,0.066521917301,0.059895612109,W
1.01176482119,-7.66235357126,3.47069162043,-0.0538844730054,0.62245281127,-0.110629178285,0.159469986662,0.110851556177,0.161806078941,4.95839630941,0.807371278845,3.4415621608,W
1.06942430884,-9.19214573701,3.10112618947,-0.200785743856,-0.405040237765,-0.0469265936923,0.187600923463,0.0977674953829,0.15037869905,8.72972630138,0.535865279466,2.55305762526,W
1.06170611251,-9.05821219682,-1.32049271255,-0.0219357601023,0.0763197540931,-0.191997938113,0.162086029364,0.162239065373,0.144026777854,5.87467992509,6.32901253635,2.41673277461,W
1.12095461699,-9.2069010973,-1.39018348739,0.0232187593481,-0.23865748318,0.0296098658997,0.164646103956,0.123340901938,0.154750446136,5.6750536317,2.30081839295,2.37704184865,W
1.21152992621,-10.0223058701,-0.422003773507,-0.11402531252,0.613003654281,-0.312512892421,0.180566299346,0.126661067218,0.0857933714193,6.82940358087,2.56907279065,0.341619029365,W
1.51163160261,-8.75493255059,-3.16741185983,-0.276437725886,-0.0210095509086,-0.0681937476334,0.171369846742,0.196972688756,0.160605150381,5.57321083555,7.65751643829,3.91219460698,W
1.2987001615,-9.04209488283,-2.5796938429,0.0714120657753,0.565512255996,-0.0620881426744,0.165818540631,0.323057635282,0.199010554158,5.72600716035,50.9249072262,7.81205950339,W
1.37134200145,-9.22006736199,-2.72974470866,0.044845829418,-0.0206451227902,-0.0378590049174,0.173168152728,0.219588497447,0.159195506875,6.14253723054,12.7903881736,3.87198456101,W
1.47735371863,-9.02007528146,-1.89345534121,-0.0397067519357,-0.126618850754,0.0956904183518,0.155341058569,0.21574923016,0.154038973061,4.17929724942,11.638113078,4.2417053916,W
1.42718544273,-9.41211428642,-0.905072104931,-0.141714194495,0.260313014878,-0.195277146764,0.156095900423,0.184131489855,0.144464224819,4.23528860674,6.17795138268,3.74238963457,W
1.32321678589,-9.06002830664,-1.16794482639,0.0885405346054,0.36787446515,-0.154844065647,0.161177890552,0.160093661793,0.16912341726,4.20655430925,4.3407197262,5.70554911814,W
1.51412863781,-9.36784814199,-1.86939272856,-0.188349188331,-0.00576271474302,0.183593698965,0.146309664724,0.0904570021639,0.0945199699474,2.92313989745,0.415853551262,0.647120338999,W
1.18088415898,-2.69592082463,8.21057259242,0.431356913498,0.757446959567,0.243204871468,0.13051103398,0.162341403883,0.129112543565,2.14548561909,3.15024477903,1.33884105632,W
1.34614436822,-4.84294162591,7.64419316451,-0.0263204503409,0.134549260083,-0.063347666594,0.159463151957,0.050055241107,0.0679263526388,4.75020646586,0.0391237081577,0.135873927881,W
1.48348288288,-5.21477715969,7.62262757619,-0.0087956229318,-0.213788279625,0.0615598834398,0.165059210773,0.0441232820667,0.0611006019769,4.86792350256,0.0211389439578,0.0706828321778,W
1.56861005276,-5.21886321704,7.71547295252,0.108759097401,-0.0770275998364,-0.227253615803,0.168218580507,0.0572548472192,0.0548103230381,5.23081934761,0.066521917301,0.059895612109,W
1.57383116608,-7.66235357126,3.47069162043,-0.0421911589062,0.62245281127,0.0926896502041,0.176973131701,0.110851556177,0.161806078941,6.73004975485,0.807371278845,3.4415621608,W
1.97449642808,-9.19214573701,3.10112618947,0.0331699708834,-0.405040237765,0.10445344233,0.171942160639,0.0977674953829,0.15037869905,5.63364752901,0.535865279466,2.55305762526,W
1.64465700736,-9.05821219682,-1.32049271255,-0.161619839704,0.0763197540931,-0.259984711398,0.164837616729,0.162239065373,0.144026777854,4.812026362,6.32901253635,2.41673277461,W
1.72615206419,-9.2069010973,-1.39018348739,0.0432045598677,-0.23865748318,0.00955614955543,0.156441829962,0.123340901938,0.154750446136,4.16163495689,2.30081839295,2.37704184865,W
1.5347861845,-10.0223058701,-0.422003773507,0.0790293816294,0.613003654281,0.00216229278508,0.155464851312,0.126661067218,0.0857933714193,4.20597992401,2.56907279065,0.341619029365,W
1.61741628901,-8.75493255059,-3.16741185983,0.0128000573923,-0.0210095509086,-0.0711395243415,0.172301308265,0.196972688756,0.160605150381,6.02253251462,7.65751643829,3.91219460698,W
1.78676261784,-9.04209488283,-2.5796938429,-0.247916206753,0.565512255996,-0.296526491898,0.180060940676,0.323057635282,0.199010554158,5.9988487676,50.9249072262,7.81205950339,W
1.88392108877,-9.22006736199,-2.72974470866,0.267356744697,-0.0206451227902,0.106032664067,0.151298253928,0.219588497447,0.159195506875,3.8693318506,12.7903881736,3.87198456101,W
1.81037122943,-9.02007528146,-1.89345534121,0.408729339539,-0.126618850754,-0.0547988714435,0.179512013842,0.21574923016,0.154038973061,7.85091136802,11.638113078,4.2417053916,W
2.15905210852,-9.41211428642,-0.905072104931,0.316810297749,0.260313014878,0.228486159184,0.175028229033,0.184131489855,0.144464224819,5.8072663963,6.17795138268,3.74238963457,W
1.81831641921,-9.06002830664,-1.16794482639,-0.137121702728,0.36787446515,0.376055515013,0.149603584053,0.160093661793,0.16912341726,3.23858482514,4.3407197262,5.70554911814,W
1.57655525375,-9.36784814199,-1.86939272856,-0.206384911696,-0.00576271474302,-0.173497145171,0.153807337606,0.0904570021639,0.0945199699474,3.55172672309,0.415853551262,0.647120338999,W
1.92092303174,-9.1624079148,-3.24663688541,-0.0781029439279,0.21912310876,0.0457881328784,0.165540252801,0.105521686852,0.117475161982,5.6126308361,0.743667222329,1.2425717811,W
1.75498179095,-8.43167624473,-3.15810464857,-0.642026033948,-0.340192420594,-0.145142464817,0.180901592426,0.203910228932,0.189198628059,5.55581230282,10.360851887,6.34619992752,W
1.38904846019,-8.54608720143,-2.73768989568,-0.0602041544098,-0.210245003316,-0.44739969278,0.170696842337,0.207561685173,0.16288875137,5.4460299461,9.35436073201,4.44471735107,W
0.886003618812,-9.04572690328,-2.89818300319,0.124585656066,-0.0110235163754,0.294280262721,0.171131692308,0.194980621915,0.166061611577,5.33417424145,7.61842876386,4.68148406109,W
1.35181952283,-9.10883453687,-2.73201475044,-0.234478769427,-0.102183876163,-0.0364085534083,0.203865883402,0.188963260857,0.150057253755,9.97253159202,6.77040968751,3.52119976567,W
1.65668830005,-8.50136702856,-3.30860947718,-0.240079024453,-0.106678425633,-0.245612378341,0.208352322406,0.216639068699,0.18680312609,10.2141735137,12.4462398083,8.13198674993,W
1.45011302729,-9.09430618286,-0.963866602893,-0.187283856314,-0.485772194891,0.169358034633,0.117215039451,0.13583853621,0.133759663654,1.31232178752,2.04803721706,1.43295545492,W
-0.239037081351,3.52494598627,9.06002831459,0.0718712669488,-0.514543194233,0.0507072507863,0.252897511362,0.0704073225972,0.0727694317261,23.2037065477,0.119796684764,0.155469931692,J
0.848093616342,3.04051564137,9.28249398867,0.155066483886,-0.414418494687,0.0490455693253,0.291716817658,0.0576054566809,0.0553064744154,36.96907201,0.0528391710188,0.0506326713309,J
0.91233631981,3.49066812595,9.03301455975,0.0313917224079,-0.374624911428,0.0592224663668,0.294050135066,0.0306315391467,0.0524133162233,39.8052435524,0.00480507469476,0.0564012472968,J
0.83674335492,3.52994011243,9.13675635656,-0.102583691684,-0.324606349866,-0.0734365891631,0.260879045444,0.035088716959,0.0440796557635,27.5224628518,0.00710717452533,0.0246041243616,J
2.52407745645,3.27773668965,8.79624756972,-0.0249464790689,0.13132477768,0.165994928456,0.279611501651,0.0993911451181,0.0835792703662,33.8346585296,0.72196230726,0.323042488072,J
1.72433602499,-6.21496468075,4.06385774687,-0.143422068741,0.603367339622,-0.0375654119648,0.278911138449,0.235663234822,0.18072745917,33.6132031274,13.3935689057,5.19183492236,J
2.83870747201,-8.35086224874,3.33335307439,0.0702162396176,0.815484348653,0.0920589444403,0.280638889135,0.100967742969,0.160333410769,32.4918008321,0.454798917221,2.99860751981,J
2.42805396744,-6.09805665811,6.59951249758,-0.212532773643,0.328363330532,-0.0741762372252,0.212836987271,0.0904399820055,0.100292259252,10.6507402199,0.354099361893,0.512920520041,J
1.8500972053,3.52494598627,9.06002831459,0.204165503094,-0.514543194233,-0.156331717211,0.238419357697,0.0704073225972,0.0727694317261,26.2636780213,0.119796684764,0.155469931692,J
2.07982710488,3.04051564137,9.28249398867,-0.0887472178419,-0.414418494687,-0.162705503147,0.297235793381,0.0576054566809,0.0553064744154,46.9906410031,0.0528391710188,0.0506326713309,J
1.17293890314,3.49066812595,9.03301455975,-0.0266085108069,-0.374624911428,0.234163812322,0.315039698974,0.0306315391467,0.0524133162233,54.2591735832,0.00480507469476,0.0564012472968,J
1.14819529507,3.52994011243,9.13675635656,-0.0705172103351,-0.324606349866,0.188922353561,0.301173305621,0.035088716959,0.0440796557635,46.5233158178,0.00710717452533,0.0246041243616,J
1.73228123051,3.27773668965,8.79624756972,0.0747446588657,0.13132477768,0.263612715545,0.289078667775,0.0993911451181,0.0835792703662,41.8579564985,0.72196230726,0.323042488072,J
2.9211105609,-6.21496468075,4.06385774687,0.218925498677,0.603367339622,-0.0709661670597,0.233568486335,0.235663234822,0.18072745917,17.9793596941,13.3935689057,5.19183492236,J
-11.0084189818,3.52494598627,9.06002831459,0.0197561687878,-0.514543194233,0.169934710427,0.30419650452,0.0704073225972,0.0727694317261,42.086275639,0.119796684764,0.155469931692,R
-6.34526597708,3.04051564137,9.28249398867,-0.0904535759674,-0.414418494687,-0.351392207729,0.363676368993,0.0576054566809,0.0553064744154,81.1702381384,0.0528391710188,0.0506326713309,R
-10.8293114225,3.49066812595,9.03301455975,-0.231237005511,-0.374624911428,0.0608194831452,0.294493586943,0.0306315391467,0.0524133162233,33.7501116904,0.00480507469476,0.0564012472968,R
-14.5789931774,3.52994011243,9.13675635656,-0.167054576101,-0.324606349866,-0.00403252035931,0.209211710001,0.035088716959,0.0440796557635,10.2876819869,0.00710717452533,0.0246041243616,R
-12.7307119926,3.27773668965,8.79624756972,0.118732777382,0.13132477768,-0.138336348665,0.246150154877,0.0993911451181,0.0835792703662,16.6635508398,0.72196230726,0.323042488072,R
-6.5504791061,-6.21496468075,4.06385774687,-0.149297412883,0.603367339622,0.170063185136,0.39099585218,0.235663234822,0.18072745917,98.5456637297,13.3935689057,5.19183492236,R
-8.98443535013,-8.35086224874,3.33335307439,-0.0571671020127,0.815484348653,-0.118249292352,0.309638851099,0.100967742969,0.160333410769,46.0977187346,0.454798917221,2.99860751981,R
-12.5286769152,-6.09805665811,6.59951249758,0.319081494157,0.328363330532,-0.0797347873857,0.23799778935,0.0904399820055,0.100292259252,14.1811257408,0.354099361893,0.512920520041,R
-6.83060428717,-5.94482775331,6.06309772932,0.218068983386,0.635467176631,0.493181360957,0.369333718415,0.182718394124,0.198084260329,82.2108376217,5.64875571335,8.90951933319,R
-6.46898411006,-8.58399716019,-1.99765099473,0.231315267679,0.0727574775871,0.0959812976289,0.379089572397,0.176314969443,0.100835546875,91.7251474845,6.71295712641,0.594749081126,R
-9.2336877505,3.52494598627,9.06002831459,0.17734321931,-0.514543194233,0.490884948601,0.214847351974,0.0704073225972,0.0727694317261,12.5732615049,0.119796684764,0.155469931692,R
-8.76628274718,3.04051564137,9.28249398867,0.0816637392882,-0.414418494687,0.0452847836453,0.308814534007,0.0576054566809,0.0553064744154,51.812992874,0.0528391710188,0.0506326713309,R
-7.51457283942,3.49066812595,9.03301455975,0.208528827104,-0.374624911428,-0.0434908963506,0.380528067507,0.0306315391467,0.0524133162233,98.1440203604,0.00480507469476,0.0564012472968,R
-6.21927771766,3.52994011243,9.13675635656,0.00977970223491,-0.324606349866,0.134763478646,0.409904702164,0.035088716959,0.0440796557635,132.759107448,0.00710717452533,0.0246041243616,R
-5.1904874665,3.27773668965,8.79624756972,0.0110883433723,0.13132477768,-0.0738459036643,0.400068088457,0.0993911451181,0.0835792703662,122.945200622,0.72196230726,0.323042488072,R
-6.06854580218,-6.21496468075,4.06385774687,-0.00834721409013,0.603367339622,-0.293790765677,0.393257849797,0.235663234822,0.18072745917,115.642562634,13.3935689057,5.19183492236,R
-8.0380481181,-8.35086224874,3.33335307439,0.0688366861108,0.815484348653,0.00629311197123,0.366573166911,0.100967742969,0.160333410769,82.2072685606,0.454798917221,2.99860751981,R
-7.50617363652,-6.09805665811,6.59951249758,-0.471192567534,0.328363330532,0.0142439895251,0.244298480409,0.0904399820055,0.100292259252,25.5836939719,0.354099361893,0.512920520041,R
3.33948225849,3.61915339629,9.00963299274,-0.144495385774,-0.457963196033,0.328226074544,0.157372411276,0.102201213706,0.112492718674,3.93250730134,0.528224595414,0.819471305618,J
3.29476212748,3.82845273018,8.95242760976,-0.00201063015145,-0.578315913478,-0.203049783012,0.197159470563,0.0613634650871,0.0703453565427,9.78310672889,0.0940919552254,0.135771534161,J
2.36449235802,3.98576776584,8.93880721728,0.128369052179,-0.0774667367777,0.0559376163534,0.19611656486,0.0484512345318,0.0650434157903,8.45022078348,0.0409889266991,0.111661099622,J
3.01736104935,3.98213566144,8.75901860396,-0.189616048893,0.203426611823,-0.0725009141591,0.20308051351,0.0976119209671,0.112922274872,9.88479217839,0.632470008028,1.14221386737,J
2.9179324938,-4.4318341208,-5.18254230122,0.380566887481,0.725121671116,0.154130726113,0.189171510866,0.221826583393,0.232909187574,7.67468604329,12.0653637814,18.9999878264,J
2.65891888067,-3.479998843,-8.75016540686,-0.00259641058294,-0.660807095188,0.0559199960561,0.189501730816,0.177308710498,0.189702292587,7.13206565358,4.81795563661,6.64551782873,J
2.04804630112,-6.94660436809,-1.32208176004,0.00163383335071,-0.422861852736,0.27543389503,0.210884097576,0.225285930496,0.196470690656,13.2886352908,12.6248824912,8.4604127184,J
2.45257062103,-9.35990294814,0.10419566383,-0.0298538361182,0.201825150698,0.232595855371,0.218318595482,0.260085848064,0.218248383301,12.9424721435,20.9223914999,16.0335982371,J
2.36653542761,-7.91387603568,-0.0610645706436,0.00539428790215,0.359861051372,0.0939437536329,0.18215740973,0.316260660349,0.239672926162,7.44002222204,45.2920607547,23.0572020767,J
2.52316941853,-8.21329666525,1.02016406689,-0.0426427703265,0.221912340576,0.147993067473,0.175788636402,0.295056586575,0.219034115228,6.41057721337,37.0987146616,15.8029754327,J
2.1197801051,-8.96945299904,0.609510552635,0.248702353387,0.169223133327,0.224127014862,0.199212808375,0.293624792612,0.219102610968,9.92830594895,37.0295215497,14.7470421071,J
2.09140439356,-9.42664255674,0.401119229074,0.155282976232,0.355612986412,0.00711638129235,0.205716472091,0.294520587986,0.225757942253,9.42379297947,39.2407716214,16.7006404064,J
2.42396788498,-8.86843540991,1.21856712028,-0.0925239029463,0.294495019105,-0.130323411126,0.196797460791,0.31576512518,0.235303777729,9.40922559098,44.6708038272,17.6719224083,J
2.65256270329,-8.01920673251,-0.137792514763,0.0102149955327,0.400724951092,-0.196127480237,0.20040636545,0.314394195236,0.259064083118,8.77415589707,45.3529184767,28.6548694611,J
2.69955291613,-8.96945301692,1.13298593043,0.223903768098,0.242500380723,-0.0737201624963,0.172350428714,0.293500718728,0.224947236533,4.68650677279,39.0162686595,16.86303174,J
1.50391340069,3.61915339629,9.00963299274,0.226889755652,-0.457963196033,-0.144520990025,0.246228557823,0.102201213706,0.112492718674,19.5823556081,0.528224595414,0.819471305618,J
0.422003766413,3.82845273018,8.95242760976,0.232726805899,-0.578315913478,-0.297052830153,0.280469290697,0.0613634650871,0.0703453565427,34.5059608383,0.0940919552254,0.135771534161,J
0.929361744831,3.98576776584,8.93880721728,0.0281538982384,-0.0774667367777,0.175801280794,0.278274006141,0.0484512345318,0.0650434157903,32.7372333049,0.0409889266991,0.111661099622,J
0.951608320264,3.98213566144,8.75901860396,0.220163115873,0.203426611823,0.164396733006,0.260659200687,0.0976119209671,0.112922274872,23.3173102628,0.632470008028,1.14221386737,J
0.886230604848,-4.4318341208,-5.18254230122,0.0652037735446,0.725121671116,0.315913556772,0.263702836145,0.221826583393,0.232909187574,25.816386549,12.0653637814,18.9999878264,J
1.5527196286,-3.479998843,-8.75016540686,0.00523689642165,-0.660807095188,0.401328290633,0.262579893223,0.177308710498,0.189702292587,25.9472714446,4.81795563661,6.64551782873,J
0.865346085823,-6.94660436809,-1.32208176004,-0.183038046722,-0.422861852736,0.137774191795,0.254424434018,0.225285930496,0.196470690656,22.2600261626,12.6248824912,8.4604127184,J
1.46282534068,-9.35990294814,0.10419566383,0.192440283158,0.201825150698,0.127729397882,0.234645529344,0.260085848064,0.218248383301,15.6699179057,20.9223914999,16.0335982371,J
1.48734197576,-7.91387603568,-0.0610645706436,-0.180839911185,0.359861051372,-0.10800739279,0.212605470917,0.316260660349,0.239672926162,11.7798214561,45.2920607547,23.0572020767,J
3.02848430571,3.61915339629,9.00963299274,-0.35054470042,-0.457963196033,0.0728192066183,0.281696904909,0.102201213706,0.112492718674,36.4915209969,0.528224595414,0.819471305618,R
1.77291526012,3.82845273018,8.95242760976,-0.347510773887,-0.578315913478,0.20043195794,0.335530574848,0.0613634650871,0.0703453565427,62.9781178102,0.0940919552254,0.135771534161,R
-0.175929527482,3.98576776584,8.93880721728,0.0255526612807,-0.0774667367777,-0.123675377843,0.363974065335,0.0484512345318,0.0650434157903,89.3452010131,0.0409889266991,0.111661099622,R
-0.602019390653,3.98213566144,8.75901860396,-0.0528770849928,0.203426611823,0.000876275370278,0.338035192706,0.0976119209671,0.112922274872,74.8044488356,0.632470008028,1.14221386737,R
-0.152093889935,-4.4318341208,-5.18254230122,0.199856930064,0.725121671116,0.306229869409,0.272229785086,0.221826583393,0.232909187574,36.4419245161,12.0653637814,18.9999878264,R
0.325299302799,-3.479998843,-8.75016540686,0.214082797938,-0.660807095188,-0.0441428744884,0.206657273371,0.177308710498,0.189702292587,11.7411987033,4.81795563661,6.64551782873,R
1.22537730215,3.61915339629,9.00963299274,0.0143142828264,-0.457963196033,-0.3770874498,0.245263587595,0.102201213706,0.112492718674,21.4767709269,0.528224595414,0.819471305618,R
0.122356116961,3.82845273018,8.95242760976,0.0544151902842,-0.578315913478,-0.257057167639,0.300406667518,0.0613634650871,0.0703453565427,43.4530242349,0.0940919552254,0.135771534161,R
0.115545947042,3.98576776584,8.93880721728,0.0835619903463,-0.0774667367777,0.339836946146,0.330438779578,0.0484512345318,0.0650434157903,64.0716517066,0.0409889266991,0.111661099622,R
-0.990880324876,3.98213566144,8.75901860396,-0.189283710147,0.203426611823,0.038674432436,0.35768013704,0.0976119209671,0.112922274872,81.9383194141,0.632470008028,1.14221386737,R
-0.809275673578,-4.4318341208,-5.18254230122,0.311526488792,0.725121671116,0.326633099898,0.355874684023,0.221826583393,0.232909187574,83.5495276014,12.0653637814,18.9999878264,R
0.154590969036,-3.479998843,-8.75016540686,-0.262818719453,-0.660807095188,0.288247691231,0.270341123839,0.177308710498,0.189702292587,31.2129089259,4.81795563661,6.64551782873,R
-0.153001904115,4.06317673524,8.89272503058,-0.0970850260974,0.0566270099773,0.0368159123693,0.228097447989,0.0706618792636,0.092003383565,15.4203995293,0.142427438883,0.492936761853,J
-0.530512538072,4.10199474096,8.87547265689,-0.0678851540375,-0.640750569789,0.148504715159,0.255609302406,0.0761547741296,0.0838940162263,21.2934861456,0.174503606903,0.287879624226,J
